626,Dachshund (Smooth Haired),2903,2,3,Hound
627,Australian Silky Terrier,2903,1,4,Terrier
628,Cocker Spaniel (American),2903,2,2,Working
629,Australian Shepherd,2903,1,2,Working
630,Bedlington Terrier,2903,1,4,Terrier
631,Swedish Vallhund,2903,1,2,Working
632,Miniature Pinscher,2903,1,1,Toy
633,Irish Wolfhound,2903,1,3,Hound
634,Dachshund (Min Smooth Haired),2903,3,3,Hound
635,Tibetan Spaniel,2903,1,1,Toy
636,Collie (Smooth),2903,1,2,Working
637,Gordon Setter,2903,1,2,Working
638,Cockapoodle,2903,1,1,Toy
639,Labradoodle,2903,5,1,Toy
640,Mini Foxie,2902,1,4,Terrier
641,Australian Stumpy Tail Cattle Dog,2902,1,2,Working
642,Schnauzer,2902,2,4,Terrier
643,Bernese Mountain Dog,2902,2,6,Non-sporting
644,Dachshund (Min Long Haired),2902,3,3,Hound
645,American Staffordshire Terrier,2902,3,4,Terrier
646,Fox Terrier (Wire),2902,1,4,Terrier
647,German Spitz (Mittel),2902,1,2,Working
648,Bedlington Terrier,2902,1,4,Terrier
649,Irish Wolfhound,2902,1,3,Hound
650,Labradoodle,2902,6,1,Toy
651,Shar Pei,2902,3,6,Non-Sporting
652,Australian Bulldog,2902,2,7,Mystery
653,Collie (Smooth),2902,1,2,Working
654,American Pit Bull Terrier,2902,1,4,Terrier
655,Shetland Sheepdog,2902,2,2,Working
656,Chihuahua (Smooth),2902,6,1,Toy
657,Shiba Inu,2902,1,6,Non-Sporting
658,Saluki,2902,1,3,Hound
659,Rhodesian Ridgeback,2902,4,3,Hound
660,Border Terrier,2902,2,4,Terrier
661,Dachshund,2902,2,3,Hound
662,Dogue de Bordeaux,2902,2,2,Working
663,Greyhound,2902,10,3,Hound
664,Poodle (Standard),2902,6,1,Toy
665,Great Dane,2902,4,6,Non-sporting
666,German Shorthaired Pointer,2902,7,2,Working
667,Collie,2902,2,2,Working
668,Poodle (Miniature),2902,2,1,Toy
669,Boxer,2902,14,2,Working
670,Mastiff,2902,7,2,Working
671,Corgi (pembroke),2902,7,2,Working
672,Whippet,2902,3,3,Hound
673,Bichon Frise,2902,3,1,Toy
674,Alaskan Malamute,2902,7,2,Working
675,Bull Terrier,2902,4,4,Terrier
676,Cockapoodle,2902,2,1,Toy
677,British Bulldog,2902,1,5,Sporting
678,Cocker Spaniel (American),2902,1,2,Working
679,Newfoundland,2902,1,2,Working
680,Schipperke,2902,1,6,Non-Sporting
681,Norfolk Terrier,2902,1,4,Terrier
682,Coolie,2902,1,2,Working
683,Miniature Fox Terrier,2902,1,4,Terrier
684,Dachshund (Min Smooth Haired),2902,1,3,Hound
685,Australian Shepherd,2902,2,2,Working
686,Soft Coated Wheaten Terrier,2902,1,4,Terrier
687,Cavoodle,2902,4,1,Toy
688,Dachshund (Smooth Haired),2902,1,3,Hound
689,Dalmatian,2902,1,6,Non-Sporting
690,Schnauzer (Miniature),2902,7,4,Terrier
691,Japanese Spitz,2902,3,6,Non-sporting
692,Bullmastiff,2902,2,2,Working
693,Cairn Terrier,2902,3,4,Terrier
694,Papillon,2902,1,1,Toy
695,Fox Terrier (Smooth),2902,14,4,Terrier
696,Beagle,2902,14,3,Hound
697,Cavalier King Charles Spaniel,2902,22,1,Toy
698,Maltese,2902,30,1,Toy
699,West Highland White Terrier,2902,3,4,Terrier
700,Shih Tzu,2902,19,6,Non-Sporting
701,Hungarian Vizsla,2902,2,5,Sporting
702,Border Collie,2902,29,6,Non-sporting
703,Pekingese,2902,2,1,Toy
704,Australian Silky Terrier,2902,3,4,Terrier
705,Lhasa Apso,2902,5,6,Non-Sporting
706,Pomeranian,2902,6,1,Toy
707,Australian Cattle Dog,2902,19,2,Working
708,Tenterfield,2902,4,4,Terrier
709,Chihuahua (Long),2902,4,1,Toy
710,Weimaraner,2902,5,2,Working
711,Keeshond,2902,2,6,Non-sporting
712,German Shepherd Dog,2902,42,2,Working
713,Siberian Husky,2902,9,2,Working
714,Miniature Pinscher,2902,2,1,Toy
715,Bull Terrier (English),2902,2,4,Terrier
716,Jack Russell Terrier,2902,21,4,Terrier
717,Nova Scotia Duck Tolling Retriever,2902,1,2,Working
718,Unknown,2902,18,7,Mystery
719,Australian Terrier,2902,7,4,Terrier
720,Pug,2902,5,1,Toy
721,Gordon Setter,2902,1,2,Working
722,Labrador Retriever,2902,57,2,Working
723,Cocker Spaniel,2902,15,2,Working
724,Rottweiler,2902,14,2,Working
725,Bull Terrier (Staffordshire),2902,38,4,Terrier
726,Dobermann,2902,7,2,Working
727,Poodle (Toy),2902,9,1,Toy
728,Dachshund (miniature),2902,6,3,Hound
729,Golden Retriever,2902,18,2,Working
730,Australian Kelpie,2902,16,2,Working
731,Poodle (Miniature),2901,1,1,Toy
732,Labrador Retriever,2901,1,2,Working
733,Bull Terrier (English),2901,1,4,Terrier
734,Japanese Spitz,2900,1,6,Non-sporting
735,Lhasa Apso,2900,1,6,Non-Sporting
736,Golden Retriever,2900,3,2,Working
737,Labrador Retriever,2900,2,2,Working
738,Beagle,2900,1,3,Hound
739,Cocker Spaniel (American),2900,1,2,Working
740,Miniature Pinscher,2900,3,1,Toy
741,Pomeranian,2900,4,1,Toy
742,Bull Terrier (Staffordshire),2900,1,4,Terrier
743,Poodle (Standard),2900,2,1,Toy
744,Unknown,2900,1,7,Mystery
745,Australian Silky Terrier,2900,1,4,Terrier
746,Lagotto Romagnolo,2900,1,2,Working
747,Fox Terrier (Smooth),2900,4,4,Terrier
748,American Staffordshire Terrier,2900,1,4,Terrier
749,Cavalier King Charles Spaniel,2900,1,1,Toy
750,German Shepherd Dog,2900,1,2,Working
751,Shih Tzu,2900,2,6,Non-Sporting
752,Jack Russell Terrier,2900,1,4,Terrier
753,Maltese,2900,3,1,Toy
754,Labrador Retriever,2899,2,2,Working
755,Jack Russell Terrier,2899,1,4,Terrier
756,Australian Terrier,2899,2,4,Terrier
757,Maltese,2899,2,1,Toy
758,Unknown,2899,1,7,Mystery
759,Border Collie,2899,3,6,Non-sporting
760,Golden Retriever,2899,3,2,Working
761,Shetland Sheepdog,2899,1,2,Working
762,Poodle (Standard),2899,1,1,Toy
763,Japanese Spitz,2899,1,6,Non-sporting
764,Cocker Spaniel,2898,2,2,Working
765,Rhodesian Ridgeback,2898,2,3,Hound
766,Maltese,2898,1,1,Toy
767,Australian Cattle Dog,2898,2,2,Working
768,Labradoodle,2898,1,1,Toy
769,Jack Russell Terrier,2898,1,4,Terrier
770,Shih Tzu,2898,1,6,Non-Sporting
771,Labrador Retriever,2898,2,2,Working
772,Schnauzer (Miniature),2898,1,4,Terrier
773,Scottish Terrier,2898,1,4,Terrier
774,Border Collie,2898,1,6,Non-sporting
775,Fox Terrier (Wire),2898,1,4,Terrier
776,Australian Cattle Dog,2895,1,2,Working
777,Unknown,2889,1,7,Mystery
778,Unknown,2888,1,7,Mystery
779,Brittany,2888,1,2,Working
780,Bulldog (British),2880,1,5,Sporting
781,Collie (Smooth),2880,3,2,Working
782,St. Bernard,2880,4,6,Non-sporting
783,Coolie,2880,8,2,Working
784,Skye Terrier,2880,1,4,Terrier
785,Bulldog (american),2880,10,5,Sporting
786,Collie (Rough),2880,2,2,Working
787,Petit Basset Griffon Vendeen,2880,2,3,Hound
788,Schnauzer (Miniature),2880,4,4,Terrier
789,Dachshund (Long Haired),2880,3,3,Hound
790,Flat Coated Retriever,2880,1,2,Working
791,Belgian Shepherd Dog (Groenendael),2880,4,2,Working
792,Hungarian Vizsla,2880,5,5,Sporting
793,Newfoundland,2880,1,2,Working
794,Pitbull Terrier,2880,18,4,Terrier
795,Chow Chow,2880,2,6,Non-Sporting
796,Poodle (Miniature),2880,11,1,Toy
797,Neapolitan Mastiff,2880,4,2,Working
798,Pharaoh Hound,2880,2,3,Hound
799,Dogue de Bordeaux,2880,4,2,Working
800,Affenpinscher,2880,2,1,Toy
801,Belgian Shepherd Dog (Tervueren),2880,1,2,Working
802,Welsh Springer Spaniel,2880,2,2,Working
803,Australian Wire Haired Terrier,2880,2,4,Terrier
804,Irish Terrier,2880,2,4,Terrier
805,Australian Shepherd,2880,1,2,Working
806,Maremma Sheepdog,2880,8,2,Working
807,Miniature Fox Terrier,2880,7,4,Terrier
808,Greyhound,2880,5,3,Hound
809,Yorkshire Terrier,2880,2,4,Terrier
810,Swedish Vallhund,2880,1,2,Working
811,British Bulldog,2880,6,5,Sporting
812,Black Russian Terrier,2880,1,4,Terrier
813,Boston Terrier,2880,2,4,Terrier
814,Deerhound,2880,2,3,Hound
815,Mini Foxie,2880,5,4,Terrier
816,Dachshund (Min Smooth Haired),2880,8,3,Hound
817,Coolie (German),2880,6,2,Working
818,Australian Bulldog,2880,9,7,Mystery
819,Cavoodle,2880,5,1,Toy
820,Dachshund (Smooth Haired),2880,12,3,Hound
821,Dachshund (Wire Haired),2880,1,3,Hound
822,Border Terrier,2880,3,4,Terrier
823,Irish Setter,2880,1,2,Working
824,Anatolian Shepherd Dog,2880,1,2,Working
825,Toy Fox Terrier,2880,1,4,Terrier
826,Labradoodle,2880,1,1,Toy
827,West Highland White Terrier,2880,10,4,Terrier
828,Chinese Crested Dog,2880,6,1,Toy
829,Cairn Terrier,2880,2,4,Terrier
830,Schipperke,2880,14,6,Non-Sporting
831,Tibetan Spaniel,2880,1,1,Toy
832,American Pit Bull Terrier,2880,4,4,Terrier
833,American Staffordshire Terrier,2880,30,4,Terrier
834,King Charles Spaniel,2880,10,1,Toy
835,Keeshond,2880,7,6,Non-sporting
836,German Shorthaired Pointer,2880,18,2,Working
837,Shar Pei,2880,31,6,Non-Sporting
838,German Pinscher,2880,1,2,Working
839,Gordon Setter,2880,3,2,Working
840,Japanese Chin,2880,1,1,Toy
841,Akita,2880,15,2,Working
842,Schnauzer,2880,5,4,Terrier
843,Beagle,2880,84,3,Hound
844,Cavalier King Charles Spaniel,2880,63,1,Toy
845,Tenterfield Terrier,2880,111,4,Terrier
846,Corgi (cardigan),2880,35,2,Working
847,Scottish Terrier,2880,4,4,Terrier
848,Australian Stumpy Tail Cattle Dog,2880,37,2,Working
849,Chihuahua (Long),2880,50,1,Toy
850,Chinese Silky Terrier,2880,4,4,Terrier
851,Collie,2880,12,2,Working
852,Weimaraner,2880,6,2,Working
853,Samoyed,2880,9,2,Working
854,Pomeranian,2880,64,1,Toy
855,Pointer,2880,3,2,Working
856,Bulldog (French),2880,1,5,Sporting
857,Cocker Spaniel (American),2880,11,2,Working
858,Irish Wolfhound,2880,15,3,Hound
859,Old English Sheepdog,2880,2,2,Working
860,Bullmastiff,2880,56,2,Working
861,Great Dane,2880,38,6,Non-sporting
862,Mastiff,2880,172,2,Working
863,Miniature Pinscher,2880,8,1,Toy
864,English Springer Spaniel,2880,2,2,Working
865,Bull Terrier (American),2880,17,4,Terrier
866,Australian Dingo,2880,2,7,Mystery
867,Basenji,2880,4,3,Hound
868,Australian Cattle Dog,2880,870,2,Working
869,Australian Silky Terrier,2880,83,4,Terrier
870,Australian Terrier,2880,154,4,Terrier
871,Unknown,2880,420,7,Mystery
872,Fox Terrier (Smooth),2880,131,4,Terrier
873,Tenterfield,2880,424,4,Terrier
874,Dalmatian,2880,42,6,Non-Sporting
875,Australian Kelpie,2880,658,2,Working
876,German Shepherd Dog,2880,285,2,Working
877,Siberian Husky,2880,36,2,Working
878,Jack Russell Terrier,2880,344,4,Terrier
879,Rhodesian Ridgeback,2880,77,3,Hound
880,Boxer,2880,162,2,Working
881,Maltese,2880,856,1,Toy
882,Labrador Retriever,2880,502,2,Working
883,Golden Retriever,2880,92,2,Working
884,Rottweiler,2880,232,2,Working
885,Border Collie,2880,318,6,Non-sporting
886,Dachshund (miniature),2880,32,3,Hound
887,Chihuahua (Smooth),2880,194,1,Toy
888,Pug,2880,29,1,Toy
889,Poodle (Toy),2880,50,1,Toy
890,Bull Terrier (Staffordshire),2880,554,4,Terrier
891,Bull Terrier,2880,145,4,Terrier
892,Dachshund,2880,55,3,Hound
893,Dobermann,2880,48,2,Working
894,Poodle (Standard),2880,77,1,Toy
895,Whippet,2880,31,3,Hound
896,Shih Tzu,2880,210,6,Non-Sporting
897,Bull Terrier (English),2880,8,4,Terrier
898,Fox Terrier (Wire),2880,4,4,Terrier
899,Tibetan Terrier,2880,17,4,Terrier
900,Shetland Sheepdog,2880,8,2,Working
901,Curly Coated Retriever,2880,19,2,Working
902,Lhasa Apso,2880,8,6,Non-Sporting
903,Italian Greyhound,2880,11,1,Toy
904,Alaskan Malamute,2880,20,2,Working
905,Corgi (pembroke),2880,32,2,Working
906,Papillon,2880,35,1,Toy
907,Basset Hound,2880,9,3,Hound
908,Bichon Frise,2880,15,1,Toy
909,Pekingese,2880,8,1,Toy
910,Japanese Spitz,2880,4,6,Non-sporting
911,Cocker Spaniel,2880,110,2,Working
912,Cocker Spaniel,2879,2,2,Working
913,Jack Russell Terrier,2879,17,4,Terrier
914,Tenterfield,2879,10,4,Terrier
915,Mastiff,2879,15,2,Working
916,German Shepherd Dog,2879,6,2,Working
917,Maltese,2879,17,1,Toy
918,Bull Terrier,2879,6,4,Terrier
919,Unknown,2879,25,7,Mystery
920,Bulldog (american),2879,4,5,Sporting
921,Dalmatian,2879,2,6,Non-Sporting
922,Fox Terrier (Smooth),2879,5,4,Terrier
923,Bull Terrier (Staffordshire),2879,13,4,Terrier
924,Australian Terrier,2879,3,4,Terrier
925,Border Collie,2879,5,6,Non-sporting
926,Australian Cattle Dog,2879,35,2,Working
927,Australian Kelpie,2879,16,2,Working
928,Golden Retriever,2879,2,2,Working
929,Poodle (Miniature),2879,1,1,Toy
930,Dobermann,2879,1,2,Working
931,Pharaoh Hound,2879,2,3,Hound
932,Yorkshire Terrier,2879,1,4,Terrier
933,Greyhound,2879,2,3,Hound
934,Australian Silky Terrier,2879,3,4,Terrier
935,Rottweiler,2879,6,2,Working
936,Rhodesian Ridgeback,2879,3,3,Hound
937,Bullmastiff,2879,5,2,Working
938,Italian Greyhound,2879,1,1,Toy
939,Fox Terrier (Wire),2879,1,4,Terrier
940,Labrador Retriever,2879,12,2,Working
941,Great Dane,2879,1,6,Non-sporting
942,Chihuahua (Long),2879,1,1,Toy
943,Alaskan Malamute,2879,1,2,Working
944,Boxer,2879,5,2,Working
945,American Staffordshire Terrier,2879,4,4,Terrier
946,Beagle,2879,6,3,Hound
947,Foxhound,2879,1,3,Hound
948,Irish Wolfhound,2879,2,3,Hound
949,Chihuahua (Smooth),2879,2,1,Toy
950,Affenpinscher,2879,1,1,Toy
951,Shar Pei,2879,1,6,Non-Sporting
952,Tenterfield Terrier,2879,4,4,Terrier
953,Shih Tzu,2879,3,6,Non-Sporting
954,Cavalier King Charles Spaniel,2878,1,1,Toy
955,Basset Hound,2878,1,3,Hound
956,Shih Tzu,2878,1,6,Non-Sporting
957,Australian Bulldog,2878,2,7,Mystery
958,Poodle (Toy),2878,2,1,Toy
959,Irish Wolfhound,2878,2,3,Hound
960,Bull Terrier,2878,1,4,Terrier
961,Dogue de Bordeaux,2878,1,2,Working
962,Mastiff,2878,2,2,Working
963,Dalmatian,2878,1,6,Non-Sporting
964,Australian Kelpie,2878,8,2,Working
965,Labrador Retriever,2878,4,2,Working
966,Australian Cattle Dog,2878,18,2,Working
967,Australian Silky Terrier,2878,2,4,Terrier
968,Tenterfield,2878,1,4,Terrier
969,Fox Terrier (Smooth),2878,4,4,Terrier
970,Great Dane,2878,7,6,Non-sporting
971,Maltese,2878,3,1,Toy
972,Rottweiler,2878,4,2,Working
973,Jack Russell Terrier,2878,6,4,Terrier
974,German Shepherd Dog,2878,2,2,Working
975,Bull Terrier (Staffordshire),2878,5,4,Terrier
976,Pointer,2878,1,2,Working
977,Bullmastiff,2878,2,2,Working
978,Unknown,2878,8,7,Mystery
979,Australian Terrier,2878,2,4,Terrier
980,Shetland Sheepdog,2878,2,2,Working
981,Schipperke,2878,1,6,Non-Sporting
982,Samoyed,2877,3,2,Working
983,Australian Stumpy Tail Cattle Dog,2877,1,2,Working
984,Dalmatian,2877,12,6,Non-Sporting
985,Jack Russell Terrier,2877,53,4,Terrier
986,Cavalier King Charles Spaniel,2877,25,1,Toy
987,Great Dane,2877,26,6,Non-sporting
988,Mastiff,2877,37,2,Working
989,Golden Retriever,2877,21,2,Working
990,Bull Terrier (Staffordshire),2877,64,4,Terrier
991,Maltese,2877,60,1,Toy
992,Afghan Hound,2877,3,3,Hound
993,Bull Terrier,2877,9,4,Terrier
994,Poodle (Miniature),2877,51,1,Toy
995,Bulldog (american),2877,3,5,Sporting
996,Australian Silky Terrier,2877,10,4,Terrier
997,Maremma Sheepdog,2877,3,2,Working
998,Fox Terrier (Wire),2877,4,4,Terrier
999,Skye Terrier,2877,1,4,Terrier
1000,Basenji,2877,1,3,Hound
1001,Unknown,2877,177,7,Mystery
1002,Collie,2877,3,2,Working
1003,Labrador Retriever,2877,187,2,Working
1004,American Staffordshire Terrier,2877,44,4,Terrier
1005,Border Collie,2877,51,6,Non-sporting
1006,Dachshund,2877,10,3,Hound
1007,King Charles Spaniel,2877,4,1,Toy
1008,Beagle,2877,9,3,Hound
1009,Cocker Spaniel,2877,10,2,Working
1010,Boxer,2877,22,2,Working
1011,Bullmastiff,2877,19,2,Working
1012,Tenterfield,2877,1,4,Terrier
1013,Pitbull Terrier,2877,6,4,Terrier
1014,Whippet,2877,5,3,Hound
1015,Siberian Husky,2877,3,2,Working
1016,Neapolitan Mastiff,2877,1,2,Working
1017,Poodle (Toy),2877,14,1,Toy
1018,Rottweiler,2877,27,2,Working
1019,Australian Cattle Dog,2877,139,2,Working
1020,Australian Kelpie,2877,100,2,Working
1021,German Shepherd Dog,2877,17,2,Working
1022,Lhasa Apso,2877,2,6,Non-Sporting
1023,Pomeranian,2877,26,1,Toy
1024,Chihuahua (Smooth),2877,8,1,Toy
1025,Poodle (Standard),2877,40,1,Toy
1026,Fox Terrier (Smooth),2877,41,4,Terrier
1027,Bloodhound,2877,1,3,Hound
1028,Labradoodle,2877,6,1,Toy
1029,Shih Tzu,2877,10,6,Non-Sporting
1030,Coolie (German),2877,1,2,Working
1031,Coolie,2877,1,2,Working
1032,Mini Foxie,2877,3,4,Terrier
1033,Affenpinscher,2877,3,1,Toy
1034,Dachshund (Smooth Haired),2877,5,3,Hound
1035,Alaskan Malamute,2877,1,2,Working
1036,Deerhound,2877,3,3,Hound
1037,Bouvier des Flandres,2877,1,2,Working
1038,Dachshund (Min Smooth Haired),2877,3,3,Hound
1039,Australian Bulldog,2877,6,7,Mystery
1040,Weimaraner,2877,3,2,Working
1041,Dachshund (Min Wire Haired),2877,1,3,Hound
1042,Scottish Terrier,2877,1,4,Terrier
1043,Cavoodle,2877,3,1,Toy
1044,Schnauzer (Miniature),2877,1,4,Terrier
1045,Tenterfield Terrier,2877,1,4,Terrier
1046,Dobermann,2877,1,2,Working
1047,Italian Greyhound,2877,2,1,Toy
1048,Collie (Smooth),2877,1,2,Working
1049,Bull Terrier (English),2877,5,4,Terrier
1050,Miniature Fox Terrier,2877,3,4,Terrier
1051,Chinese Silky Terrier,2877,1,4,Terrier
1052,Bichon Frise,2877,1,1,Toy
1053,Pekingese,2877,1,1,Toy
1054,Pug,2877,4,1,Toy
1055,British Bulldog,2877,2,5,Sporting
1056,Irish Wolfhound,2877,9,3,Hound
1057,Australian Dingo,2877,1,7,Mystery
1058,Corgi (pembroke),2877,3,2,Working
1059,Australian Terrier,2877,7,4,Terrier
1060,Shar Pei,2877,8,6,Non-Sporting
1061,Rhodesian Ridgeback,2877,19,3,Hound
1062,American Pit Bull Terrier,2877,10,4,Terrier
1063,Dachshund (miniature),2877,9,3,Hound
1064,Yorkshire Terrier,2877,1,4,Terrier
1065,Chihuahua (Long),2877,12,1,Toy
1066,Australian Wire Haired Terrier,2877,1,4,Terrier
1067,Corgi (cardigan),2877,4,2,Working
1068,Scottish Terrier,2876,1,4,Terrier
1069,Border Collie,2876,7,6,Non-sporting
1070,German Spitz (Mittel),2876,1,2,Working
1071,Australian Cattle Dog,2876,2,2,Working
1072,Maremma Sheepdog,2876,2,2,Working
1073,Shar Pei,2876,3,6,Non-Sporting
1074,Mastiff,2876,1,2,Working
1075,Australian Dingo,2876,1,7,Mystery
1076,Golden Retriever,2876,1,2,Working
1077,Dachshund (Min Smooth Haired),2876,1,3,Hound
1078,Mini Foxie,2876,1,4,Terrier
1079,Welsh Springer Spaniel,2876,2,2,Working
1080,Miniature Pinscher,2876,5,1,Toy
1081,Siberian Husky,2876,1,2,Working
1082,Cavalier King Charles Spaniel,2876,4,1,Toy
1083,Labrador Retriever,2876,2,2,Working
1084,Chihuahua (Smooth),2876,1,1,Toy
1085,Fox Terrier (Smooth),2876,4,4,Terrier
1086,Bull Terrier,2876,4,4,Terrier
1087,Chihuahua (Long),2876,1,1,Toy
1088,Pomeranian,2876,2,1,Toy
1089,Australian Stumpy Tail Cattle Dog,2876,1,2,Working
1090,Jack Russell Terrier,2876,11,4,Terrier
1091,Australian Terrier,2876,3,4,Terrier
1092,Dobermann,2876,1,2,Working
1093,Bullmastiff,2876,2,2,Working
1094,Unknown,2876,10,7,Mystery
1095,Boxer,2876,2,2,Working
1096,Bull Terrier (Staffordshire),2876,2,4,Terrier
1097,Australian Kelpie,2876,6,2,Working
1098,Maltese,2876,6,1,Toy
1099,German Shepherd Dog,2876,1,2,Working
1100,Maltese,2875,8,1,Toy
1101,Australian Cattle Dog,2875,33,2,Working
1102,Chihuahua (Smooth),2875,3,1,Toy
1103,Golden Retriever,2875,3,2,Working
1104,Chihuahua (Long),2875,2,1,Toy
1105,Dalmatian,2875,21,6,Non-Sporting
1106,German Shepherd Dog,2875,6,2,Working
1107,Keeshond,2875,3,6,Non-sporting
1108,Labrador Retriever,2875,14,2,Working
1109,Corgi (pembroke),2875,2,2,Working
1110,Fox Terrier (Smooth),2875,21,4,Terrier
1111,Pomeranian,2875,2,1,Toy
1112,Jack Russell Terrier,2875,31,4,Terrier
1113,Bull Terrier (Staffordshire),2875,10,4,Terrier
1114,Unknown,2875,40,7,Mystery
1115,Australian Kelpie,2875,29,2,Working
1116,Border Collie,2875,15,6,Non-sporting
1117,Boxer,2875,8,2,Working
1118,Maremma Sheepdog,2875,2,2,Working
1119,Irish Wolfhound,2875,3,3,Hound
1120,Beagle,2875,6,3,Hound
1121,Australian Terrier,2875,3,4,Terrier
1122,Irish Terrier,2875,1,4,Terrier
1123,Tenterfield,2875,2,4,Terrier
1124,Greyhound,2875,1,3,Hound
1125,Pointer,2875,1,2,Working
1126,Dachshund (Smooth Haired),2875,1,3,Hound
1127,Papillon,2875,2,1,Toy
1128,St. Bernard,2875,2,6,Non-sporting
1129,Tenterfield Terrier,2875,4,4,Terrier
1130,Australian Silky Terrier,2875,5,4,Terrier
1131,Corgi (cardigan),2875,1,2,Working
1132,Alaskan Malamute,2875,1,2,Working
1133,Dachshund (Min Smooth Haired),2875,1,3,Hound
1134,Cocker Spaniel,2875,1,2,Working
1135,Bull Terrier (English),2875,1,4,Terrier
1136,Cavalier King Charles Spaniel,2875,12,1,Toy
1137,Mini Foxie,2875,8,4,Terrier
1138,Pug,2875,1,1,Toy
1139,Great Dane,2875,10,6,Non-sporting
1140,Rottweiler,2875,3,2,Working
1141,Bull Terrier,2875,5,4,Terrier
1142,Shih Tzu,2875,7,6,Non-Sporting
1143,Miniature Pinscher,2875,4,1,Toy
1144,Bullmastiff,2875,2,2,Working
1145,American Pit Bull Terrier,2875,2,4,Terrier
1146,Pitbull Terrier,2875,2,4,Terrier
1147,Bloodhound,2875,2,3,Hound
1148,Irish Setter,2875,6,2,Working
1149,Fox Terrier (Wire),2875,2,4,Terrier
1150,Whippet,2875,1,3,Hound
1151,Basenji,2875,2,3,Hound
1152,Australian Bulldog,2875,1,7,Mystery
1153,Bull Terrier (American),2875,1,4,Terrier
1154,Bichon Frise,2875,2,1,Toy
1155,Coolie (German),2875,2,2,Working
1156,Chinese Silky Terrier,2875,1,4,Terrier
1157,Australian Kelpie,2874,9,2,Working
1158,King Charles Spaniel,2874,1,1,Toy
1159,Miniature Pinscher,2874,1,1,Toy
1160,Unknown,2874,6,7,Mystery
1161,Australian Cattle Dog,2874,5,2,Working
1162,Dachshund,2874,2,3,Hound
1163,Poodle (Standard),2874,3,1,Toy
1164,Basenji,2874,3,3,Hound
1165,Mini Foxie,2874,1,4,Terrier
1166,Australian Terrier,2874,3,4,Terrier
1167,Mastiff,2874,5,2,Working
1168,Dachshund (miniature),2874,3,3,Hound
1169,Fox Terrier (Wire),2874,1,4,Terrier
1170,Great Dane,2874,13,6,Non-sporting
1171,Bull Terrier (Staffordshire),2874,5,4,Terrier
1172,Rottweiler,2874,1,2,Working
1173,Dachshund (Min Long Haired),2874,1,3,Hound
1174,Siberian Husky,2874,1,2,Working
1175,Pug,2874,2,1,Toy
1176,Bullmastiff,2874,4,2,Working
1177,Irish Wolfhound,2874,2,3,Hound
1178,Pomeranian,2874,1,1,Toy
1179,Cairn Terrier,2874,1,4,Terrier
1180,Bull Terrier (American),2874,1,4,Terrier
1181,Dachshund (Smooth Haired),2874,9,3,Hound
1182,Cavalier King Charles Spaniel,2874,9,1,Toy
1183,Bulldog (american),2874,1,5,Sporting
1184,Shih Tzu,2874,1,6,Non-Sporting
1185,American Staffordshire Terrier,2874,2,4,Terrier
1186,Bulldog (British),2874,1,5,Sporting
1187,Australian Silky Terrier,2874,2,4,Terrier
1188,Beagle,2874,1,3,Hound
1189,Irish Setter,2874,1,2,Working
1190,German Shepherd Dog,2874,3,2,Working
1191,Maltese,2874,7,1,Toy
1192,Boxer,2874,1,2,Working
1193,Border Collie,2874,3,6,Non-sporting
1194,Labrador Retriever,2874,5,2,Working
1195,Jack Russell Terrier,2874,5,4,Terrier
1196,Fox Terrier (Smooth),2874,4,4,Terrier
1197,Poodle (Toy),2874,4,1,Toy
1198,Chihuahua (Smooth),2874,4,1,Toy
1199,Dalmatian,2874,2,6,Non-Sporting
1200,American Staffordshire Terrier,2873,7,4,Terrier
1201,Rhodesian Ridgeback,2873,2,3,Hound
1202,West Highland White Terrier,2873,1,4,Terrier
1203,Bull Terrier,2873,3,4,Terrier
1204,Great Dane,2873,15,6,Non-sporting
1205,Bullmastiff,2873,9,2,Working
1206,Bulldog (american),2873,1,5,Sporting
1207,Jack Russell Terrier,2873,17,4,Terrier
1208,Labrador Retriever,2873,8,2,Working
